Alabama,1,2016,50.0,29
Arizona,5,2017,63.0,2
Arkansas,5,2017,65.9,20
California,5,2017,59.5,21
Colorado,5,2017,47.9,40
Connecticut,5,2017,54.2,22
Delaware,5,2017,61.2,41
Florida,5,2017,74.7,3
Georgia,5,2017,69.4,23
Idaho,5,2017,45.4,24
Illinois,5,2017,59.2,25
Indiana,5,2017,59.0,32
Iowa,5,2017,54.8,42
Kansas,5,2017,58.9,43
Kentucky,5,2017,63.2,18
Louisiana,5,2017,70.6,33
Maine,5,2017,46.4,15
Maryland,5,2017,60.8,0
Massachusetts,5,2017,52.7,30
Michigan,5,2017,50.1,4
Minnesota,5,2017,49.0,26
Mississippi,5,2017,68.7,8
Missouri,5,2017,61.3,37
Montana,5,2017,47.2,31
Nebraska,5,2017,53.4,9
Nevada,5,2017,52.1,1
New Hampshire,5,2017,49.0,44
New Jersey,5,2017,58.0,45
New Mexico,5,2017,56.9,34
New York,5,2017,51.4,10
North Carolina,5,2017,65.8,5
North Dakota,5,2017,48.8,35
Ohio,5,2017,58.4,6
Oklahoma,5,2017,64.2,27
Oregon,5,2017,47.9,47
Pennsylvania,5,2017,55.4,16
Rhode Island,5,2017,54.0,7
South Carolina,5,2017,69.2,11
South Dakota,5,2017,51.0,19
Tennessee,5,2017,64.8,46
Texas,5,2017,69.6,38
Utah,5,2017,50.8,28
Vermont,5,2017,48.5,12
Virginia,5,2017,62.0,36
Washington,5,2017,49.0,17
West Virginia,5,2017,59.2,13
Wisconsin,5,2017,49.8,14
Wyoming,5,2017,44.6,39
Alabama,6,2017,72.9,29
Arizona,6,2017,72.9,2
Arkansas,6,2017,71.6,20
California,6,2017,68.1,21
Colorado,6,2017,58.2,40
Connecticut,6,2017,61.8,22
Delaware,6,2017,68.2,41
Florida,6,2017,78.6,3
Georgia,6,2017,74.0,23
Idaho,6,2017,54.8,24
Illinois,6,2017,67.3,25
Indiana,6,2017,66.0,32
Iowa,6,2017,64.8,42
Kansas,6,2017,68.6,43
Kentucky,6,2017,68.4,18
Louisiana,6,2017,75.2,33
Maine,6,2017,55.8,15
Maryland,6,2017,67.4,0
Massachusetts,6,2017,60.6,30
Michigan,6,2017,59.2,4
Minnesota,6,2017,59.3,26
Mississippi,6,2017,73.4,8
Missouri,6,2017,68.8,37
Montana,6,2017,56.4,31
Nebraska,6,2017,63.8,9
Nevada,6,2017,62.8,1
New Hampshire,6,2017,57.4,44
New Jersey,6,2017,65.2,45
New Mexico,6,2017,66.4,34
New York,6,2017,59.0,10
North Carolina,6,2017,70.8,5
North Dakota,6,2017,59.8,35
Ohio,6,2017,64.8,6
Oklahoma,6,2017,72.1,27
Oregon,6,2017,56.4,47
Pennsylvania,6,2017,62.0,16
Rhode Island,6,2017,61.6,7
South Carolina,6,2017,74.2,11
South Dakota,6,2017,62.0,19
Tennessee,6,2017,69.8,46
Texas,6,2017,76.3,38
Utah,6,2017,62.6,28
Vermont,6,2017,56.6,12
Virginia,6,2017,67.3,36
Washington,6,2017,56.6,17
West Virginia,6,2017,64.4,13
Wisconsin,6,2017,59.4,14
Wyoming,6,2017,54.6,39
Alabama,7,2017,78.2,29
Arizona,7,2017,80.6,2
Arkansas,7,2017,78.0,20
California,7,2017,75.8,21
Colorado,7,2017,67.1,40
Connecticut,7,2017,69.2,22
Delaware,7,2017,76.0,41
Florida,7,2017,81.5,3
Georgia,7,2017,78.6,23
Idaho,7,2017,64.6,24
Illinois,7,2017,74.4,25
Indiana,7,2017,72.6,32
Iowa,7,2017,72.9,42
Kansas,7,2017,77.6,43
Kentucky,7,2017,74.3,18
Louisiana,7,2017,80.4,33
Maine,7,2017,63.1,15
Maryland,7,2017,75.0,0
Massachusetts,7,2017,68.0,30
Michigan,7,2017,66.9,4
Minnesota,7,2017,67.1,26
Mississippi,7,2017,78.9,8
Missouri,7,2017,76.2,37
Montana,7,2017,66.1,31
Nebraska,7,2017,73.8,9
Nevada,7,2017,72.4,1
New Hampshire,7,2017,64.6,44
New Jersey,7,2017,72.9,45
New Mexico,7,2017,73.7,34
New York,7,2017,66.0,10
North Carolina,7,2017,76.2,5
North Dakota,7,2017,68.5,35
Ohio,7,2017,71.3,6
Oklahoma,7,2017,79.9,27
Oregon,7,2017,64.6,47
Pennsylvania,7,2017,69.1,16
Rhode Island,7,2017,68.9,7
South Carolina,7,2017,78.9,11
South Dakota,7,2017,72.0,19
Tennessee,7,2017,75.6,46
Texas,7,2017,82.1,38
Utah,7,2017,72.2,28
Vermont,7,2017,63.4,12
Virginia,7,2017,74.0,36
Washington,7,2017,63.3,17
West Virginia,7,2017,70.0,13
Wisconsin,7,2017,67.2,14
Wyoming,7,2017,64.4,39
Alabama,8,2017,79.7,29
Arizona,8,2017,80.3,2
Arkansas,8,2017,78.8,20
California,8,2017,78.4,21
Colorado,8,2017,67.0,40
Connecticut,8,2017,70.3,22
Delaware,8,2017,76.2,41
Florida,8,2017,82.8,3
Georgia,8,2017,80.0,23
Idaho,8,2017,68.4,24
Illinois,8,2017,73.3,25
Indiana,8,2017,72.1,32
Iowa,8,2017,71.2,42
Kansas,8,2017,76.6,43
Kentucky,8,2017,75.0,18
Louisiana,8,2017,81.7,33
Maine,8,2017,64.2,15
Maryland,8,2017,75.1,0
Massachusetts,8,2017,69.0,30
Michigan,8,2017,66.8,4
Minnesota,8,2017,66.6,26
Mississippi,8,2017,80.2,8
Missouri,8,2017,75.4,37
Montana,8,2017,68.6,31
Nebraska,8,2017,72.9,9
Nevada,8,2017,74.8,1
New Hampshire,8,2017,65.3,44
New Jersey,8,2017,73.6,45
New Mexico,8,2017,72.7,34
New York,8,2017,66.8,10
North Carolina,8,2017,77.2,5
North Dakota,8,2017,68.7,35
Ohio,8,2017,71.4,6
Oklahoma,8,2017,79.9,27
Oregon,8,2017,69.4,47
Pennsylvania,8,2017,69.4,16
Rhode Island,8,2017,70.4,7
South Carolina,8,2017,80.2,11
South Dakota,8,2017,71.7,19
Tennessee,8,2017,76.4,46
Texas,8,2017,82.1,38
Utah,8,2017,73.3,28
Vermont,8,2017,64.2,12
Virginia,8,2017,74.8,36
Washington,8,2017,67.8,17
West Virginia,8,2017,70.9,13
Wisconsin,8,2017,66.5,14
Wyoming,8,2017,66.2,39
Alabama,9,2017,76.1,29
Arizona,9,2017,75.8,2
Arkansas,9,2017,75.0,20
California,9,2017,73.9,21
Colorado,9,2017,61.9,40
Connecticut,9,2017,67.6,22
Delaware,9,2017,71.9,41
Florida,9,2017,81.6,3
Georgia,9,2017,76.7,23
Idaho,9,2017,61.3,24
Illinois,9,2017,69.6,25
Indiana,9,2017,68.6,32
Iowa,9,2017,67.2,42
Kansas,9,2017,71.8,43
Kentucky,9,2017,70.7,18
Louisiana,9,2017,79.0,33
Maine,9,2017,62.2,15
Maryland,9,2017,70.6,0
Massachusetts,9,2017,66.6,30
Michigan,9,2017,63.9,4
Minnesota,9,2017,62.4,26
Mississippi,9,2017,76.9,8
Missouri,9,2017,71.2,37
Montana,9,2017,60.4,31
Nebraska,9,2017,67.0,9
Nevada,9,2017,67.6,1
New Hampshire,9,2017,63.2,44
New Jersey,9,2017,69.9,45
New Mexico,9,2017,68.6,34
New York,9,2017,63.9,10
North Carolina,9,2017,73.2,5
North Dakota,9,2017,61.8,35
Ohio,9,2017,67.8,6
Oklahoma,9,2017,75.3,27
Oregon,9,2017,64.6,47
Pennsylvania,9,2017,65.6,16
Rhode Island,9,2017,68.1,7
South Carolina,9,2017,76.9,11
South Dakota,9,2017,64.6,19
Tennessee,9,2017,71.8,46
Texas,9,2017,78.6,38
Utah,9,2017,66.2,28
Vermont,9,2017,62.0,12
Virginia,9,2017,70.1,36
Washington,9,2017,64.2,17
West Virginia,9,2017,66.9,13
Wisconsin,9,2017,63.2,14
Wyoming,9,2017,58.8,39
Alabama,10,2017,69.6,29
Arizona,10,2017,68.8,2
Arkansas,10,2017,68.0,20
California,10,2017,65.9,21
Colorado,10,2017,52.9,40
Connecticut,10,2017,62.3,22
Delaware,10,2017,66.1,41
Florida,10,2017,77.6,3
Georgia,10,2017,70.5,23
Idaho,10,2017,48.8,24
Illinois,10,2017,63.4,25
Indiana,10,2017,62.4,32
Iowa,10,2017,60.0,42
Kansas,10,2017,64.0,43
Kentucky,10,2017,63.8,18
Louisiana,10,2017,73.1,33
Maine,10,2017,56.6,15
Maryland,10,2017,64.8,0
Massachusetts,10,2017,61.3,30
Michigan,10,2017,57.6,4
Minnesota,10,2017,53.9,26
Mississippi,10,2017,70.4,8
Missouri,10,2017,64.7,37
Montana,10,2017,48.9,31
Nebraska,10,2017,58.0,9
Nevada,10,2017,56.0,1
New Hampshire,10,2017,58.0,44
New Jersey,10,2017,64.3,45
New Mexico,10,2017,61.4,34
New York,10,2017,58.6,10
North Carolina,10,2017,66.6,5
North Dakota,10,2017,51.6,35
Ohio,10,2017,61.6,6
Oklahoma,10,2017,67.6,27
Oregon,10,2017,53.3,47
Pennsylvania,10,2017,60.0,16
Rhode Island,10,2017,63.0,7
South Carolina,10,2017,70.2,11
South Dakota,10,2017,54.9,19
Tennessee,10,2017,64.9,46
Texas,10,2017,71.5,38
Utah,10,2017,54.4,28
Vermont,10,2017,56.9,12
Virginia,10,2017,63.8,36
Washington,10,2017,53.0,17
West Virginia,10,2017,61.0,13
Wisconsin,10,2017,56.1,14
Wyoming,10,2017,47.6,39
Alabama,11,2017,60.7,29
Arizona,11,2017,61.4,2
Arkansas,11,2017,58.3,20
California,11,2017,57.7,21
Colorado,11,2017,44.0,40
Connecticut,11,2017,49.8,22
Delaware,11,2017,55.0,41
Florida,11,2017,71.2,3
Georgia,11,2017,61.7,23
Idaho,11,2017,38.4,24
Illinois,11,2017,50.0,25
Indiana,11,2017,50.0,32
Iowa,11,2017,44.8,42
Kansas,11,2017,51.4,43
Kentucky,11,2017,53.2,18
Louisiana,11,2017,65.4,33
Maine,11,2017,42.2,15
Maryland,11,2017,53.5,0
Massachusetts,11,2017,48.9,30
Michigan,11,2017,43.5,4
Minnesota,11,2017,37.2,26
Mississippi,11,2017,61.5,8
Missouri,11,2017,52.6,37
Montana,11,2017,36.6,31
Nebraska,11,2017,45.4,9
Nevada,11,2017,47.4,1
New Hampshire,11,2017,44.2,44
New Jersey,11,2017,52.4,45
New Mexico,11,2017,53.3,34
New York,11,2017,45.5,10
North Carolina,11,2017,56.6,5
North Dakota,11,2017,35.7,35
Ohio,11,2017,49.6,6
Oklahoma,11,2017,57.4,27
Oregon,11,2017,43.2,47
Pennsylvania,11,2017,47.7,16
Rhode Island,11,2017,51.4,7
South Carolina,11,2017,60.2,11
South Dakota,11,2017,41.4,19
Tennessee,11,2017,55.4,46
Texas,11,2017,63.4,38
Utah,11,2017,45.6,28
Vermont,11,2017,43.0,12
Virginia,11,2017,53.2,36
Washington,11,2017,42.0,17
West Virginia,11,2017,50.4,13
Wisconsin,11,2017,40.7,14
Wyoming,11,2017,37.9,39
Alabama,12,2017,51.2,29
Arizona,12,2017,52.1,2
Arkansas,12,2017,48.0,20
California,12,2017,50.4,21
Colorado,12,2017,35.7,40
Connecticut,12,2017,34.8,22
Delaware,12,2017,41.8,41
Florida,12,2017,64.6,3
Georgia,12,2017,52.8,23
Idaho,12,2017,30.0,24
Illinois,12,2017,35.8,25
Indiana,12,2017,36.0,32
Iowa,12,2017,30.3,42
Kansas,12,2017,39.4,43
Kentucky,12,2017,41.4,18
Louisiana,12,2017,56.2,33
Maine,12,2017,24.4,15
Maryland,12,2017,40.6,0
Massachusetts,12,2017,33.4,30
Michigan,12,2017,27.7,4
Minnesota,12,2017,20.4,26
Mississippi,12,2017,51.9,8
Missouri,12,2017,40.2,37
Montana,12,2017,25.9,31
Nebraska,12,2017,33.2,9
Nevada,12,2017,39.6,1
New Hampshire,12,2017,27.1,44
New Jersey,12,2017,38.8,45
New Mexico,12,2017,44.4,34
New York,12,2017,29.4,10
North Carolina,12,2017,46.4,5
North Dakota,12,2017,21.0,35
Ohio,12,2017,35.5,6
Oklahoma,12,2017,46.7,27
Oregon,12,2017,36.1,47
Pennsylvania,12,2017,33.6,16
Rhode Island,12,2017,36.6,7
South Carolina,12,2017,51.0,11
South Dakota,12,2017,28.2,19
Tennessee,12,2017,44.7,46
Texas,12,2017,54.0,38
Utah,12,2017,37.2,28
Vermont,12,2017,25.4,12
Virginia,12,2017,41.6,36
Washington,12,2017,33.8,17
West Virginia,12,2017,38.1,13
Wisconsin,12,2017,24.4,14
Wyoming,12,2017,29.2,39
Alabama,1,2018,43.6,29
Arizona,1,2018,47.1,2
Arkansas,1,2018,39.0,20
California,1,2018,48.2,21
Colorado,1,2018,29.9,40
Connecticut,1,2018,27.0,22
Delaware,1,2018,34.4,41
Florida,1,2018,58.4,3
Georgia,1,2018,45.9,23
Idaho,1,2018,27.8,24
Illinois,1,2018,27.0,25
Indiana,1,2018,27.0,32
Iowa,1,2018,21.1,42
Kansas,1,2018,31.8,43
Kentucky,1,2018,32.9,18
Louisiana,1,2018,47.5,33
Maine,1,2018,15.7,15
Maryland,1,2018,33.2,0
Massachusetts,1,2018,25.6,30
Michigan,1,2018,20.4,4
Minnesota,1,2018,11.9,26
Mississippi,1,2018,43.6,8
Missouri,1,2018,31.2,37
Montana,1,2018,21.4,31
Nebraska,1,2018,24.8,9
Nevada,1,2018,36.6,1
New Hampshire,1,2018,19.0,44
New Jersey,1,2018,31.2,45
New Mexico,1,2018,37.8,34
New York,1,2018,20.8,10
North Carolina,1,2018,39.2,5
North Dakota,1,2018,13.7,35
Ohio,1,2018,27.1,6
Oklahoma,1,2018,38.6,27
Oregon,1,2018,35.2,47
Pennsylvania,1,2018,25.6,16
Rhode Island,1,2018,28.8,7
South Carolina,1,2018,44.2,11
South Dakota,1,2018,19.9,19
Tennessee,1,2018,36.2,46
Texas,1,2018,45.8,38
Utah,1,2018,32.1,28
Vermont,1,2018,17.2,12
Virginia,1,2018,34.5,36
Washington,1,2018,32.6,17
West Virginia,1,2018,30.0,13
Wisconsin,1,2018,16.2,14
Wyoming,1,2018,24.4,39
Alabama,2,2018,49.2,29
Arizona,2,2018,47.2,2
Arkansas,2,2018,40.8,20
California,2,2018,47.8,21
Colorado,2,2018,29.2,40
Connecticut,2,2018,30.6,22
Delaware,2,2018,38.0,41
Florida,2,2018,62.1,3
Georgia,2,2018,50.8,23
Idaho,2,2018,28.3,24
Illinois,2,2018,28.0,25
Indiana,2,2018,29.8,32
Iowa,2,2018,19.2,42
Kansas,2,2018,30.9,43
Kentucky,2,2018,37.3,18
Louisiana,2,2018,52.4,33
Maine,2,2018,18.8,15
Maryland,2,2018,36.3,0
Massachusetts,2,2018,29.4,30
Michigan,2,2018,21.5,4
Minnesota,2,2018,9.5,26
Mississippi,2,2018,48.5,8
Missouri,2,2018,31.8,37
Montana,2,2018,16.6,31
Nebraska,2,2018,22.4,9
Nevada,2,2018,36.1,1
New Hampshire,2,2018,22.6,44
New Jersey,2,2018,34.3,45
New Mexico,2,2018,39.2,34
New York,2,2018,24.2,10
North Carolina,2,2018,43.9,5
North Dakota,2,2018,8.6,35
Ohio,2,2018,30.8,6
Oklahoma,2,2018,38.8,27
Oregon,2,2018,35.4,47
Pennsylvania,2,2018,28.7,16
Rhode Island,2,2018,32.6,7
South Carolina,2,2018,49.0,11
South Dakota,2,2018,14.8,19
Tennessee,2,2018,40.7,46
Texas,2,2018,48.0,38
Utah,2,2018,32.5,28
Vermont,2,2018,21.0,12
Virginia,2,2018,38.5,36
Washington,2,2018,33.9,17
West Virginia,2,2018,34.4,13
Wisconsin,2,2018,15.6,14
Wyoming,2,2018,22.2,39
Alabama,3,2018,56.7,29
Arizona,3,2018,49.5,2
Arkansas,3,2018,49.9,20
California,3,2018,47.8,21
Colorado,3,2018,33.2,40
Connecticut,3,2018,36.0,22
Delaware,3,2018,41.8,41
Florida,3,2018,66.1,3
Georgia,3,2018,56.8,23
Idaho,3,2018,30.0,24
Illinois,3,2018,35.5,25
Indiana,3,2018,36.6,32
Iowa,3,2018,27.8,42
Kansas,3,2018,38.9,43
Kentucky,3,2018,44.4,18
Louisiana,3,2018,61.4,33
Maine,3,2018,25.8,15
Maryland,3,2018,40.4,0
Massachusetts,3,2018,34.6,30
Michigan,3,2018,26.3,4
Minnesota,3,2018,18.0,26
Mississippi,3,2018,57.0,8
Missouri,3,2018,39.8,37
Montana,3,2018,19.8,31
Nebraska,3,2018,30.1,9
Nevada,3,2018,36.6,1
New Hampshire,3,2018,28.6,44
New Jersey,3,2018,38.8,45
New Mexico,3,2018,44.2,34
New York,3,2018,29.6,10
North Carolina,3,2018,49.1,5
North Dakota,3,2018,15.0,35
Ohio,3,2018,36.5,6
Oklahoma,3,2018,47.0,27
Oregon,3,2018,35.8,47
Pennsylvania,3,2018,33.6,16
Rhode Island,3,2018,37.5,7
South Carolina,3,2018,54.7,11
South Dakota,3,2018,21.0,19
Tennessee,3,2018,48.4,46
Texas,3,2018,57.0,38
Utah,3,2018,35.7,28
Vermont,3,2018,26.8,12
Virginia,3,2018,43.2,36
Washington,3,2018,35.6,17
West Virginia,3,2018,39.8,13
Wisconsin,3,2018,22.9,14
Wyoming,3,2018,25.8,39
Alabama,4,2018,57.4,29
Arizona,4,2018,57.6,2
Arkansas,4,2018,54.6,20
California,4,2018,53.1,21
Colorado,4,2018,40.9,40
Connecticut,4,2018,39.9,22
Delaware,4,2018,46.0,41
Florida,4,2018,66.6,3
Georgia,4,2018,57.6,23
Idaho,4,2018,38.0,24
Illinois,4,2018,42.0,25
Indiana,4,2018,41.6,32
Iowa,4,2018,37.2,42
Kansas,4,2018,46.8,43
Kentucky,4,2018,47.4,18
Louisiana,4,2018,62.4,33
Maine,4,2018,32.7,15
Maryland,4,2018,45.0,0
Massachusetts,4,2018,38.6,30
Michigan,4,2018,32.4,4
Minnesota,4,2018,30.1,26
Mississippi,4,2018,58.0,8
Missouri,4,2018,46.1,37
Montana,4,2018,33.1,31
Nebraska,4,2018,39.8,9
Nevada,4,2018,44.8,1
New Hampshire,4,2018,34.2,44
New Jersey,4,2018,43.2,45
New Mexico,4,2018,51.2,34
New York,4,2018,33.8,10
North Carolina,4,2018,51.2,5
North Dakota,4,2018,29.0,35
Ohio,4,2018,40.8,6
Oklahoma,4,2018,53.6,27
Oregon,4,2018,41.7,47
Pennsylvania,4,2018,38.1,16
Rhode Island,4,2018,40.8,7
South Carolina,4,2018,56.0,11
South Dakota,4,2018,33.6,19
Tennessee,4,2018,50.6,46
Texas,4,2018,62.4,38
Utah,4,2018,44.1,28
Vermont,4,2018,32.2,12
Virginia,4,2018,46.7,36
Washington,4,2018,42.0,17
West Virginia,4,2018,42.8,13
Wisconsin,4,2018,31.6,14
Wyoming,4,2018,36.0,39
Alabama,5,2018,66.9,29
Arizona,5,2018,65.7,2
Arkansas,5,2018,65.1,20
California,5,2018,60.1,21
Colorado,5,2018,50.6,40
Connecticut,5,2018,52.8,22
Delaware,5,2018,60.0,41
Florida,5,2018,73.3,3
Georgia,5,2018,67.1,23
Idaho,5,2018,48.2,24
Illinois,5,2018,57.8,25
Indiana,5,2018,57.4,32
Iowa,5,2018,53.2,42
Kansas,5,2018,59.4,43
Kentucky,5,2018,61.2,18
Louisiana,5,2018,70.2,33
Maine,5,2018,45.0,15
Maryland,5,2018,59.8,0
Massachusetts,5,2018,51.6,30
Michigan,5,2018,47.7,4
Minnesota,5,2018,46.9,26
Mississippi,5,2018,67.4,8
Missouri,5,2018,60.4,37
Montana,5,2018,46.8,31
Nebraska,5,2018,52.5,9
Nevada,5,2018,53.8,1
New Hampshire,5,2018,47.6,44
New Jersey,5,2018,56.6,45
New Mexico,5,2018,60.3,34
New York,5,2018,48.9,10
North Carolina,5,2018,63.8,5
North Dakota,5,2018,46.8,35
Ohio,5,2018,56.6,6
Oklahoma,5,2018,64.6,27
Oregon,5,2018,50.2,47
Pennsylvania,5,2018,53.6,16
Rhode Island,5,2018,52.9,7
South Carolina,5,2018,66.9,11
South Dakota,5,2018,49.4,19
Tennessee,5,2018,62.6,46
Texas,5,2018,70.5,38
Utah,5,2018,53.6,28
Vermont,5,2018,46.3,12
Virginia,5,2018,60.9,36
Washington,5,2018,51.4,17
West Virginia,5,2018,57.8,13
Wisconsin,5,2018,47.8,14
Wyoming,5,2018,46.3,39
Alabama,6,2018,76.9,29
Arizona,6,2018,73.6,2
Arkansas,6,2018,77.6,20
California,6,2018,67.2,21
Colorado,6,2018,61.8,40
Connecticut,6,2018,64.3,22
Delaware,6,2018,70.4,41
Florida,6,2018,78.9,3
Georgia,6,2018,76.5,23
Idaho,6,2018,55.8,24
Illinois,6,2018,72.8,25
Indiana,6,2018,71.6,32
Iowa,6,2018,70.0,42
Kansas,6,2018,74.6,43
Kentucky,6,2018,73.6,18
Louisiana,6,2018,79.9,33
Maine,6,2018,56.2,15
Maryland,6,2018,70.4,0
Massachusetts,6,2018,62.8,30
Michigan,6,2018,62.7,4
Minnesota,6,2018,64.0,26
Mississippi,6,2018,78.2,8
Missouri,6,2018,74.9,37
Montana,6,2018,57.4,31
Nebraska,6,2018,68.0,9
Nevada,6,2018,62.8,1
New Hampshire,6,2018,59.4,44
New Jersey,6,2018,67.6,45
New Mexico,6,2018,69.9,34
New York,6,2018,61.7,10
North Carolina,6,2018,74.2,5
North Dakota,6,2018,63.8,35
Ohio,6,2018,69.7,6
Oklahoma,6,2018,77.8,27
Oregon,6,2018,57.0,47
Pennsylvania,6,2018,65.3,16
Rhode Island,6,2018,63.6,7
South Carolina,6,2018,77.0,11
South Dakota,6,2018,65.7,19
Tennessee,6,2018,74.4,46
Texas,6,2018,80.9,38
Utah,6,2018,63.7,28
Vermont,6,2018,58.3,12
Virginia,6,2018,71.4,36
Washington,6,2018,57.9,17
West Virginia,6,2018,68.9,13
Wisconsin,6,2018,64.2,14
Wyoming,6,2018,56.6,39
Alabama,7,2018,80.0,29
Arizona,7,2018,80.4,2
Arkansas,7,2018,80.9,20
California,7,2018,75.5,21
Colorado,7,2018,68.2,40
Connecticut,7,2018,70.2,22
Delaware,7,2018,74.9,41
Florida,7,2018,81.9,3
Georgia,7,2018,79.8,23
Idaho,7,2018,63.0,24
Illinois,7,2018,74.9,25
Indiana,7,2018,73.8,32
Iowa,7,2018,73.1,42
Kansas,7,2018,78.4,43
Kentucky,7,2018,76.0,18
Louisiana,7,2018,82.8,33
Maine,7,2018,63.9,15
Maryland,7,2018,74.1,0
Massachusetts,7,2018,69.0,30
Michigan,7,2018,67.8,4
Minnesota,7,2018,68.4,26
Mississippi,7,2018,81.2,8
Missouri,7,2018,77.8,37
Montana,7,2018,63.0,31
Nebraska,7,2018,72.8,9
Nevada,7,2018,72.4,1
New Hampshire,7,2018,65.6,44
New Jersey,7,2018,73.1,45
New Mexico,7,2018,74.7,34
New York,7,2018,67.3,10
North Carolina,7,2018,77.0,5
North Dakota,7,2018,68.4,35
Ohio,7,2018,72.6,6
Oklahoma,7,2018,81.6,27
Oregon,7,2018,63.8,47
Pennsylvania,7,2018,69.1,16
Rhode Island,7,2018,69.9,7
South Carolina,7,2018,80.2,11
South Dakota,7,2018,70.8,19
Tennessee,7,2018,77.3,46
Texas,7,2018,84.2,38
Utah,7,2018,72.6,28
Vermont,7,2018,64.6,12
Virginia,7,2018,74.1,36
Washington,7,2018,62.8,17
West Virginia,7,2018,71.2,13
Wisconsin,7,2018,68.2,14
Wyoming,7,2018,63.8,39
Alabama,8,2018,80.1,29
Arizona,8,2018,81.2,2
Arkansas,8,2018,80.3,20
California,8,2018,78.0,21
Colorado,8,2018,68.1,40
Connecticut,8,2018,74.2,22
Delaware,8,2018,77.9,41
Florida,8,2018,82.3,3
Georgia,8,2018,79.8,23
Idaho,8,2018,66.7,24
Illinois,8,2018,74.8,25
Indiana,8,2018,74.0,32
Iowa,8,2018,72.4,42
Kansas,8,2018,77.2,43
Kentucky,8,2018,76.2,18
Louisiana,8,2018,82.8,33
Maine,8,2018,68.4,15
Maryland,8,2018,76.6,0
Massachusetts,8,2018,73.4,30
Michigan,8,2018,70.2,4
Minnesota,8,2018,68.6,26
Mississippi,8,2018,81.0,8
Missouri,8,2018,77.3,37
Montana,8,2018,65.6,31
Nebraska,8,2018,72.1,9
Nevada,8,2018,75.1,1
New Hampshire,8,2018,69.6,44
New Jersey,8,2018,76.5,45
New Mexico,8,2018,74.0,34
New York,8,2018,70.8,10
North Carolina,8,2018,77.2,5
North Dakota,8,2018,68.4,35
Ohio,8,2018,73.7,6
Oklahoma,8,2018,81.3,27
Oregon,8,2018,67.8,47
Pennsylvania,8,2018,71.8,16
Rhode Island,8,2018,74.4,7
South Carolina,8,2018,80.1,11
South Dakota,8,2018,71.0,19
Tennessee,8,2018,77.3,46
Texas,8,2018,83.8,38
Utah,8,2018,74.2,28
Vermont,8,2018,68.8,12
Virginia,8,2018,75.1,36
Washington,8,2018,66.8,17
West Virginia,8,2018,72.4,13
Wisconsin,8,2018,69.2,14
Wyoming,8,2018,65.4,39
Alabama,9,2018,79.4,29
Arizona,9,2018,78.1,2
