Alabama,1,2016,50.0,29
Arkansas,9,2018,76.9,20
California,9,2018,73.8,21
Colorado,9,2018,64.0,40
Connecticut,9,2018,70.2,22
Delaware,9,2018,76.1,41
Florida,9,2018,82.3,3
Georgia,9,2018,79.6,23
Idaho,9,2018,60.6,24
Illinois,9,2018,72.5,25
Indiana,9,2018,71.9,32
Iowa,9,2018,68.9,42
Kansas,9,2018,72.9,43
Kentucky,9,2018,74.4,18
Louisiana,9,2018,81.1,33
Maine,9,2018,63.0,15
Maryland,9,2018,74.9,0
Massachusetts,9,2018,69.4,30
Michigan,9,2018,66.1,4
Minnesota,9,2018,63.2,26
Mississippi,9,2018,79.6,8
Missouri,9,2018,73.9,37
Montana,9,2018,58.8,31
Nebraska,9,2018,68.2,9
Nevada,9,2018,69.1,1
New Hampshire,9,2018,65.1,44
New Jersey,9,2018,73.5,45
New Mexico,9,2018,69.9,34
New York,9,2018,67.0,10
North Carolina,9,2018,76.8,5
North Dakota,9,2018,61.3,35
Ohio,9,2018,71.6,6
Oklahoma,9,2018,76.9,27
Oregon,9,2018,62.0,47
Pennsylvania,9,2018,69.4,16
Rhode Island,9,2018,70.8,7
South Carolina,9,2018,79.7,11
South Dakota,9,2018,65.7,19
Tennessee,9,2018,75.7,46
Texas,9,2018,79.6,38
Utah,9,2018,69.1,28
Vermont,9,2018,64.5,12
Virginia,9,2018,74.0,36
Washington,9,2018,61.2,17
West Virginia,9,2018,71.4,13
Wisconsin,9,2018,64.8,14
Wyoming,9,2018,60.4,39
Alabama,10,2018,73.4,29
Arizona,10,2018,67.9,2
Arkansas,10,2018,68.8,20
California,10,2018,66.0,21
Colorado,10,2018,53.4,40
Connecticut,10,2018,59.2,22
Delaware,10,2018,66.9,41
Florida,10,2018,79.4,3
Georgia,10,2018,74.1,23
Idaho,10,2018,50.1,24
Illinois,10,2018,62.2,25
Indiana,10,2018,62.4,32
Iowa,10,2018,57.0,42
Kansas,10,2018,61.8,43
Kentucky,10,2018,66.0,18
Louisiana,10,2018,75.4,33
Maine,10,2018,49.9,15
Maryland,10,2018,65.8,0
Massachusetts,10,2018,57.8,30
Michigan,10,2018,54.2,4
Minnesota,10,2018,49.8,26
Mississippi,10,2018,73.2,8
Missouri,10,2018,63.8,37
Montana,10,2018,47.3,31
Nebraska,10,2018,56.4,9
Nevada,10,2018,57.6,1
New Hampshire,10,2018,53.0,44
New Jersey,10,2018,63.3,45
New Mexico,10,2018,60.4,34
New York,10,2018,55.6,10
North Carolina,10,2018,69.4,5
North Dakota,10,2018,47.0,35
Ohio,10,2018,61.9,6
Oklahoma,10,2018,67.0,27
Oregon,10,2018,53.1,47
Pennsylvania,10,2018,59.5,16
Rhode Island,10,2018,59.6,7
South Carolina,10,2018,73.2,11
South Dakota,10,2018,52.4,19
Tennessee,10,2018,67.9,46
Texas,10,2018,70.8,38
Utah,10,2018,56.6,28
Vermont,10,2018,52.6,12
Virginia,10,2018,65.9,36
Washington,10,2018,51.8,17
West Virginia,10,2018,62.8,13
Wisconsin,10,2018,52.4,14
Wyoming,10,2018,49.1,39
Alabama,11,2018,58.9,29
Arizona,11,2018,54.6,2
Arkansas,11,2018,54.2,20
California,11,2018,56.8,21
Colorado,11,2018,38.8,40
Connecticut,11,2018,45.7,22
Delaware,11,2018,53.0,41
Florida,11,2018,71.6,3
Georgia,11,2018,60.8,23
Idaho,11,2018,38.0,24
Illinois,11,2018,44.9,25
Indiana,11,2018,45.8,32
Iowa,11,2018,39.1,42
Kansas,11,2018,45.9,43
Kentucky,11,2018,50.4,18
Louisiana,11,2018,62.8,33
Maine,11,2018,35.2,15
Maryland,11,2018,51.2,0
Massachusetts,11,2018,44.0,30
Michigan,11,2018,38.4,4
Minnesota,11,2018,31.8,26
Mississippi,11,2018,59.0,8
Missouri,11,2018,47.0,37
Montana,11,2018,35.9,31
Nebraska,11,2018,40.4,9
Nevada,11,2018,44.8,1
New Hampshire,11,2018,38.1,44
New Jersey,11,2018,49.4,45
New Mexico,11,2018,47.6,34
New York,11,2018,40.5,10
North Carolina,11,2018,55.4,5
North Dakota,11,2018,31.0,35
Ohio,11,2018,45.8,6
Oklahoma,11,2018,52.3,27
Oregon,11,2018,44.0,47
Pennsylvania,11,2018,44.5,16
Rhode Island,11,2018,46.8,7
South Carolina,11,2018,59.4,11
South Dakota,11,2018,36.2,19
Tennessee,11,2018,52.7,46
Texas,11,2018,58.6,38
Utah,11,2018,41.2,28
Vermont,11,2018,37.2,12
Virginia,11,2018,51.4,36
Washington,11,2018,43.0,17
West Virginia,11,2018,47.6,13
Wisconsin,11,2018,35.4,14
Wyoming,11,2018,34.8,39
Alabama,12,2018,49.7,29
Arizona,12,2018,46.1,2
Arkansas,12,2018,45.0,20
California,12,2018,48.7,21
Colorado,12,2018,29.6,40
Connecticut,12,2018,36.4,22
Delaware,12,2018,43.6,41
Florida,12,2018,64.2,3
Georgia,12,2018,51.7,23
Idaho,12,2018,28.2,24
Illinois,12,2018,35.0,25
Indiana,12,2018,36.1,32
Iowa,12,2018,29.0,42
Kansas,12,2018,36.2,43
Kentucky,12,2018,41.2,18
Louisiana,12,2018,53.7,33
Maine,12,2018,24.5,15
Maryland,12,2018,41.3,0
Massachusetts,12,2018,35.0,30
Michigan,12,2018,29.8,4
Minnesota,12,2018,21.5,26
Mississippi,12,2018,49.8,8
Missouri,12,2018,37.2,37
Montana,12,2018,27.6,31
Nebraska,12,2018,30.8,9
Nevada,12,2018,35.7,1
New Hampshire,12,2018,28.0,44
New Jersey,12,2018,40.2,45
New Mexico,12,2018,38.4,34
New York,12,2018,30.9,10
North Carolina,12,2018,46.7,5
North Dakota,12,2018,21.8,35
Ohio,12,2018,36.2,6
Oklahoma,12,2018,42.6,27
Oregon,12,2018,35.8,47
Pennsylvania,12,2018,35.1,16
Rhode Island,12,2018,38.2,7
South Carolina,12,2018,50.2,11
South Dakota,12,2018,27.3,19
Tennessee,12,2018,43.6,46
Texas,12,2018,50.1,38
Utah,12,2018,31.2,28
Vermont,12,2018,26.5,12
Virginia,12,2018,41.8,36
Washington,12,2018,35.8,17
West Virginia,12,2018,38.4,13
Wisconsin,12,2018,26.2,14
Wyoming,12,2018,25.0,39
Alabama,1,2019,47.8,29
Arizona,1,2019,42.6,2
Arkansas,1,2019,42.5,20
California,1,2019,45.4,21
Colorado,1,2019,26.3,40
Connecticut,1,2019,30.4,22
Delaware,1,2019,38.4,41
Florida,1,2019,60.1,3
Georgia,1,2019,49.2,23
Idaho,1,2019,25.3,24
Illinois,1,2019,29.9,25
Indiana,1,2019,31.2,32
Iowa,1,2019,23.4,42
Kansas,1,2019,32.8,43
Kentucky,1,2019,37.8,18
Louisiana,1,2019,51.2,33
Maine,1,2019,17.2,15
Maryland,1,2019,36.6,0
Massachusetts,1,2019,29.0,30
Michigan,1,2019,22.8,4
Minnesota,1,2019,13.4,26
Mississippi,1,2019,47.6,8
Missouri,1,2019,33.9,37
Montana,1,2019,24.8,31
Nebraska,1,2019,27.2,9
Nevada,1,2019,33.0,1
New Hampshire,1,2019,21.4,44
New Jersey,1,2019,34.7,45
New Mexico,1,2019,35.6,34
New York,1,2019,24.0,10
North Carolina,1,2019,43.5,5
North Dakota,1,2019,15.3,35
Ohio,1,2019,31.2,6
Oklahoma,1,2019,39.6,27
Oregon,1,2019,33.8,47
Pennsylvania,1,2019,29.6,16
Rhode Island,1,2019,32.2,7
South Carolina,1,2019,47.6,11
South Dakota,1,2019,21.6,19
Tennessee,1,2019,41.0,46
Texas,1,2019,47.8,38
Utah,1,2019,27.2,28
Vermont,1,2019,19.0,12
Virginia,1,2019,38.0,36
Washington,1,2019,33.6,17
West Virginia,1,2019,34.4,13
Wisconsin,1,2019,19.1,14
Wyoming,1,2019,21.8,39
Alabama,2,2019,51.3,29
Arizona,2,2019,41.6,2
Arkansas,2,2019,43.4,20
California,2,2019,43.4,21
Colorado,2,2019,25.4,40
Connecticut,2,2019,28.6,22
Delaware,2,2019,37.0,41
Florida,2,2019,63.0,3
Georgia,2,2019,52.2,23
Idaho,2,2019,24.8,24
Illinois,2,2019,27.4,25
Indiana,2,2019,29.6,32
Iowa,2,2019,17.0,42
Kansas,2,2019,29.6,43
Kentucky,2,2019,38.7,18
Louisiana,2,2019,53.8,33
Maine,2,2019,15.2,15
Maryland,2,2019,35.8,0
Massachusetts,2,2019,27.2,30
Michigan,2,2019,18.4,4
Minnesota,2,2019,6.0,26
Mississippi,2,2019,50.6,8
Missouri,2,2019,32.0,37
Montana,2,2019,14.9,31
Nebraska,2,2019,21.8,9
Nevada,2,2019,32.0,1
New Hampshire,2,2019,19.5,44
New Jersey,2,2019,33.2,45
New Mexico,2,2019,36.8,34
New York,2,2019,21.8,10
North Carolina,2,2019,45.0,5
North Dakota,2,2019,3.6,35
Ohio,2,2019,30.2,6
Oklahoma,2,2019,39.3,27
Oregon,2,2019,32.0,47
Pennsylvania,2,2019,28.0,16
Rhode Island,2,2019,30.3,7
South Carolina,2,2019,49.8,11
South Dakota,2,2019,12.0,19
Tennessee,2,2019,43.0,46
Texas,2,2019,49.6,38
Utah,2,2019,27.1,28
Vermont,2,2019,17.0,12
Virginia,2,2019,39.0,36
Washington,2,2019,29.8,17
West Virginia,2,2019,35.2,13
Wisconsin,2,2019,13.3,14
Wyoming,2,2019,19.4,39
Alabama,3,2019,55.6,29
Arizona,3,2019,46.3,2
Arkansas,3,2019,47.4,20
California,3,2019,44.8,21
Colorado,3,2019,29.4,40
Connecticut,3,2019,32.6,22
Delaware,3,2019,41.0,41
Florida,3,2019,66.6,3
Georgia,3,2019,56.2,23
Idaho,3,2019,27.8,24
Illinois,3,2019,33.3,25
Indiana,3,2019,34.8,32
Iowa,3,2019,23.2,42
Kansas,3,2019,33.6,43
Kentucky,3,2019,42.7,18
Louisiana,3,2019,57.9,33
Maine,3,2019,20.5,15
Maryland,3,2019,39.8,0
Massachusetts,3,2019,31.1,30
Michigan,3,2019,23.7,4
Minnesota,3,2019,14.0,26
Mississippi,3,2019,54.8,8
Missouri,3,2019,37.0,37
Montana,3,2019,15.2,31
Nebraska,3,2019,24.4,9
Nevada,3,2019,35.0,1
New Hampshire,3,2019,24.2,44
New Jersey,3,2019,37.0,45
New Mexico,3,2019,41.8,34
New York,3,2019,26.8,10
North Carolina,3,2019,48.4,5
North Dakota,3,2019,9.0,35
Ohio,3,2019,34.9,6
Oklahoma,3,2019,43.8,27
Oregon,3,2019,33.0,47
Pennsylvania,3,2019,32.4,16
Rhode Island,3,2019,33.8,7
South Carolina,3,2019,53.6,11
South Dakota,3,2019,15.6,19
Tennessee,3,2019,46.8,46
Texas,3,2019,53.8,38
Utah,3,2019,32.7,28
Vermont,3,2019,22.4,12
Virginia,3,2019,42.8,36
Washington,3,2019,30.8,17
West Virginia,3,2019,39.3,13
Wisconsin,3,2019,19.6,14
Wyoming,3,2019,21.9,39
Alabama,4,2019,59.2,29
Arizona,4,2019,56.0,2
Arkansas,4,2019,54.8,20
California,4,2019,53.6,21
Colorado,4,2019,39.6,40
Connecticut,4,2019,42.0,22
Delaware,4,2019,51.0,41
Florida,4,2019,68.4,3
Georgia,4,2019,60.4,23
Idaho,4,2019,37.6,24
Illinois,4,2019,44.9,25
Indiana,4,2019,44.7,32
Iowa,4,2019,40.2,42
Kansas,4,2019,47.4,43
Kentucky,4,2019,50.4,18
Louisiana,4,2019,61.7,33
Maine,4,2019,31.8,15
Maryland,4,2019,50.0,0
Massachusetts,4,2019,40.7,30
Michigan,4,2019,35.0,4
Minnesota,4,2019,32.0,26
Mississippi,4,2019,58.9,8
Missouri,4,2019,48.8,37
Montana,4,2019,33.6,31
Nebraska,4,2019,40.4,9
Nevada,4,2019,45.1,1
New Hampshire,4,2019,34.9,44
New Jersey,4,2019,47.1,45
New Mexico,4,2019,49.8,34
New York,4,2019,37.0,10
North Carolina,4,2019,54.9,5
North Dakota,4,2019,31.2,35
Ohio,4,2019,44.6,6
Oklahoma,4,2019,53.8,27
Oregon,4,2019,41.7,47
Pennsylvania,4,2019,42.6,16
Rhode Island,4,2019,42.6,7
South Carolina,4,2019,59.0,11
South Dakota,4,2019,34.6,19
Tennessee,4,2019,53.1,46
Texas,4,2019,60.4,38
Utah,4,2019,43.4,28
Vermont,4,2019,33.6,12
Virginia,4,2019,51.0,36
Washington,4,2019,41.2,17
West Virginia,4,2019,47.5,13
Wisconsin,4,2019,34.0,14
Wyoming,4,2019,34.0,39
Alabama,5,2019,68.8,29
Arizona,5,2019,60.5,2
Arkansas,5,2019,65.7,20
California,5,2019,58.4,21
Colorado,5,2019,46.7,40
Connecticut,5,2019,53.1,22
Delaware,5,2019,62.8,41
Florida,5,2019,75.0,3
Georgia,5,2019,70.1,23
Idaho,5,2019,46.4,24
Illinois,5,2019,57.5,25
Indiana,5,2019,57.4,32
Iowa,5,2019,52.9,42
Kansas,5,2019,58.0,43
Kentucky,5,2019,63.1,18
Louisiana,5,2019,70.6,33
Maine,5,2019,43.4,15
Maryland,5,2019,62.6,0
Massachusetts,5,2019,51.5,30
Michigan,5,2019,47.2,4
Minnesota,5,2019,46.0,26
Mississippi,5,2019,68.7,8
Missouri,5,2019,60.6,37
Montana,5,2019,44.8,31
Nebraska,5,2019,51.4,9
Nevada,5,2019,50.9,1
New Hampshire,5,2019,46.8,44
New Jersey,5,2019,58.8,45
New Mexico,5,2019,56.0,34
New York,5,2019,49.4,10
North Carolina,5,2019,66.6,5
North Dakota,5,2019,45.7,35
Ohio,5,2019,57.6,6
Oklahoma,5,2019,63.7,27
Oregon,5,2019,49.4,47
Pennsylvania,5,2019,55.6,16
Rhode Island,5,2019,52.8,7
South Carolina,5,2019,69.7,11
South Dakota,5,2019,47.3,19
Tennessee,5,2019,64.7,46
Texas,5,2019,68.8,38
Utah,5,2019,49.6,28
Vermont,5,2019,46.0,12
Virginia,5,2019,63.5,36
Washington,5,2019,51.0,17
West Virginia,5,2019,60.2,13
Wisconsin,5,2019,47.1,14
Wyoming,5,2019,42.8,39
Alabama,6,2019,76.1,29
Arizona,6,2019,67.9,2
Arkansas,6,2019,73.1,20
California,6,2019,64.8,21
Colorado,6,2019,54.2,40
Connecticut,6,2019,61.8,22
Delaware,6,2019,70.4,41
Florida,6,2019,80.6,3
Georgia,6,2019,76.9,23
Idaho,6,2019,53.5,24
Illinois,6,2019,66.7,25
Indiana,6,2019,66.2,32
Iowa,6,2019,63.0,42
Kansas,6,2019,66.4,43
Kentucky,6,2019,70.2,18
Louisiana,6,2019,78.1,33
Maine,6,2019,53.8,15
Maryland,6,2019,69.9,0
Massachusetts,6,2019,60.4,30
Michigan,6,2019,57.2,4
Minnesota,6,2019,57.4,26
Mississippi,6,2019,76.3,8
Missouri,6,2019,68.4,37
Montana,6,2019,53.2,31
Nebraska,6,2019,60.8,9
Nevada,6,2019,58.0,1
New Hampshire,6,2019,56.4,44
New Jersey,6,2019,66.7,45
New Mexico,6,2019,63.8,34
New York,6,2019,58.6,10
North Carolina,6,2019,73.2,5
North Dakota,6,2019,56.8,35
Ohio,6,2019,65.8,6
Oklahoma,6,2019,71.2,27
Oregon,6,2019,55.8,47
Pennsylvania,6,2019,63.2,16
Rhode Island,6,2019,61.4,7
South Carolina,6,2019,76.3,11
South Dakota,6,2019,58.4,19
Tennessee,6,2019,71.8,46
Texas,6,2019,75.8,38
Utah,6,2019,57.0,28
Vermont,6,2019,55.6,12
Virginia,6,2019,70.0,36
Washington,6,2019,57.6,17
West Virginia,6,2019,66.6,13
Wisconsin,6,2019,57.7,14
Wyoming,6,2019,50.7,39
Alabama,7,2019,79.4,29
Arizona,7,2019,78.6,2
Arkansas,7,2019,77.3,20
California,7,2019,73.3,21
Colorado,7,2019,64.8,40
Connecticut,7,2019,70.7,22
Delaware,7,2019,76.8,41
Florida,7,2019,82.6,3
Georgia,7,2019,79.6,23
Idaho,7,2019,61.4,24
Illinois,7,2019,74.2,25
Indiana,7,2019,73.1,32
Iowa,7,2019,72.2,42
Kansas,7,2019,75.5,43
Kentucky,7,2019,74.6,18
Louisiana,7,2019,81.0,33
Maine,7,2019,63.9,15
Maryland,7,2019,75.6,0
Massachusetts,7,2019,69.6,30
Michigan,7,2019,66.7,4
Minnesota,7,2019,67.4,26
Mississippi,7,2019,79.6,8
Missouri,7,2019,75.0,37
Montana,7,2019,61.8,31
Nebraska,7,2019,71.2,9
Nevada,7,2019,68.6,1
New Hampshire,7,2019,65.8,44
New Jersey,7,2019,74.3,45
New Mexico,7,2019,72.4,34
New York,7,2019,66.9,10
North Carolina,7,2019,76.6,5
North Dakota,7,2019,66.6,35
Ohio,7,2019,72.4,6
Oklahoma,7,2019,78.1,27
Oregon,7,2019,62.0,47
Pennsylvania,7,2019,69.5,16
Rhode Island,7,2019,70.6,7
South Carolina,7,2019,79.3,11
South Dakota,7,2019,69.2,19
Tennessee,7,2019,75.6,46
Texas,7,2019,80.9,38
Utah,7,2019,68.4,28
Vermont,7,2019,64.7,12
Virginia,7,2019,74.1,36
Washington,7,2019,61.6,17
West Virginia,7,2019,70.9,13
Wisconsin,7,2019,67.4,14
Wyoming,7,2019,61.5,39
Alabama,8,2019,80.6,29
Arizona,8,2019,81.9,2
Arkansas,8,2019,79.6,20
California,8,2019,76.2,21
Colorado,8,2019,68.7,40
Connecticut,8,2019,72.8,22
Delaware,8,2019,78.1,41
Florida,8,2019,82.9,3
Georgia,8,2019,80.8,23
Idaho,8,2019,65.8,24
Illinois,8,2019,75.1,25
Indiana,8,2019,74.3,32
Iowa,8,2019,72.4,42
Kansas,8,2019,77.8,43
Kentucky,8,2019,76.5,18
Louisiana,8,2019,82.6,33
Maine,8,2019,66.4,15
Maryland,8,2019,77.1,0
Massachusetts,8,2019,71.8,30
Michigan,8,2019,68.6,4
Minnesota,8,2019,67.8,26
Mississippi,8,2019,81.1,8
Missouri,8,2019,76.4,37
Montana,8,2019,64.9,31
Nebraska,8,2019,73.0,9
Nevada,8,2019,72.9,1
New Hampshire,8,2019,67.8,44
New Jersey,8,2019,76.2,45
New Mexico,8,2019,75.4,34
New York,8,2019,68.8,10
North Carolina,8,2019,78.0,5
North Dakota,8,2019,67.4,35
Ohio,8,2019,73.9,6
Oklahoma,8,2019,81.6,27
Oregon,8,2019,66.0,47
Pennsylvania,8,2019,71.4,16
Rhode Island,8,2019,73.0,7
South Carolina,8,2019,80.9,11
South Dakota,8,2019,70.1,19
Tennessee,8,2019,77.4,46
Texas,8,2019,84.4,38
Utah,8,2019,73.0,28
Vermont,8,2019,66.8,12
Virginia,8,2019,75.9,36
Washington,8,2019,65.1,17
West Virginia,8,2019,72.9,13
Wisconsin,8,2019,68.4,14
Wyoming,8,2019,65.4,39
Alabama,9,2019,80.4,29
Arizona,9,2019,77.9,2
Arkansas,9,2019,80.0,20
California,9,2019,72.9,21
Colorado,9,2019,65.6,40
Connecticut,9,2019,66.9,22
Delaware,9,2019,74.0,41
Florida,9,2019,82.4,3
Georgia,9,2019,79.9,23
Idaho,9,2019,60.5,24
Illinois,9,2019,72.2,25
Indiana,9,2019,71.6,32
Iowa,9,2019,68.9,42
Kansas,9,2019,76.1,43
Kentucky,9,2019,75.2,18
Louisiana,9,2019,82.8,33
Maine,9,2019,59.9,15
Maryland,9,2019,73.5,0
Massachusetts,9,2019,65.9,30
Michigan,9,2019,64.3,4
Minnesota,9,2019,62.7,26
Mississippi,9,2019,81.3,8
Missouri,9,2019,75.0,37
Montana,9,2019,59.9,31
Nebraska,9,2019,69.9,9
Nevada,9,2019,67.4,1
New Hampshire,9,2019,61.6,44
New Jersey,9,2019,71.8,45
New Mexico,9,2019,72.2,34
New York,9,2019,63.4,10
North Carolina,9,2019,75.9,5
North Dakota,9,2019,61.9,35
Ohio,9,2019,70.8,6
Oklahoma,9,2019,81.0,27
Oregon,9,2019,61.8,47
Pennsylvania,9,2019,67.4,16
Rhode Island,9,2019,67.6,7
South Carolina,9,2019,79.3,11
South Dakota,9,2019,65.6,19
Tennessee,9,2019,76.6,46
Texas,9,2019,83.7,38
Utah,9,2019,67.9,28
Vermont,9,2019,60.7,12
Virginia,9,2019,73.6,36
Washington,9,2019,61.8,17
West Virginia,9,2019,70.8,13
Wisconsin,9,2019,63.8,14
Wyoming,9,2019,60.8,39
Alabama,10,2019,74.0,29
Arizona,10,2019,66.9,2
Arkansas,10,2019,70.2,20
California,10,2019,63.8,21
Colorado,10,2019,51.9,40
Connecticut,10,2019,58.4,22
Delaware,10,2019,66.6,41
Florida,10,2019,79.9,3
Georgia,10,2019,74.4,23
Idaho,10,2019,45.8,24
Illinois,10,2019,62.6,25
Indiana,10,2019,63.2,32
Iowa,10,2019,57.6,42
Kansas,10,2019,63.1,43
Kentucky,10,2019,67.4,18
Louisiana,10,2019,75.6,33
Maine,10,2019,50.7,15
Maryland,10,2019,65.8,0
Massachusetts,10,2019,57.2,30
Michigan,10,2019,54.9,4
Minnesota,10,2019,51.3,26
Mississippi,10,2019,73.9,8
Missouri,10,2019,64.6,37
Montana,10,2019,45.2,31
Nebraska,10,2019,56.2,9
Nevada,10,2019,53.6,1
New Hampshire,10,2019,52.7,44
New Jersey,10,2019,63.6,45
New Mexico,10,2019,60.6,34
New York,10,2019,55.2,10
North Carolina,10,2019,69.8,5
North Dakota,10,2019,48.0,35
Ohio,10,2019,63.2,6
Oklahoma,10,2019,68.6,27
Oregon,10,2019,49.9,47
Pennsylvania,10,2019,59.4,16
Rhode Island,10,2019,59.3,7
South Carolina,10,2019,73.4,11
South Dakota,10,2019,51.6,19
Tennessee,10,2019,69.0,46
Texas,10,2019,73.4,38
Utah,10,2019,53.0,28
Vermont,10,2019,52.0,12
Virginia,10,2019,66.6,36
Washington,10,2019,50.0,17
West Virginia,10,2019,63.8,13
Wisconsin,10,2019,53.5,14
Wyoming,10,2019,45.4,39
Alabama,11,2019,59.2,29
Arizona,11,2019,56.0,2
Arkansas,11,2019,53.6,20
California,11,2019,55.9,21
Colorado,11,2019,38.0,40
Connecticut,11,2019,45.8,22
Delaware,11,2019,52.6,41
Florida,11,2019,71.4,3
Georgia,11,2019,61.2,23
Idaho,11,2019,35.4,24
Illinois,11,2019,45.0,25
Indiana,11,2019,46.0,32
Iowa,11,2019,39.8,42
Kansas,11,2019,45.6,43
Kentucky,11,2019,50.6,18
Louisiana,11,2019,61.9,33
Maine,11,2019,37.8,15
Maryland,11,2019,51.4,0
Massachusetts,11,2019,44.9,30
Michigan,11,2019,39.2,4
Minnesota,11,2019,34.2,26
Mississippi,11,2019,58.4,8
Missouri,11,2019,47.2,37
Montana,11,2019,32.4,31
Nebraska,11,2019,39.7,9
Nevada,11,2019,43.7,1
New Hampshire,11,2019,39.7,44
New Jersey,11,2019,49.8,45
New Mexico,11,2019,47.8,34
New York,11,2019,41.5,10
North Carolina,11,2019,56.0,5
North Dakota,11,2019,31.8,35
Ohio,11,2019,47.0,6
Oklahoma,11,2019,51.8,27
Oregon,11,2019,41.8,47
Pennsylvania,11,2019,45.1,16
Rhode Island,11,2019,47.4,7
South Carolina,11,2019,59.8,11
South Dakota,11,2019,35.6,19
Tennessee,11,2019,53.0,46
Texas,11,2019,59.2,38
Utah,11,2019,40.7,28
Vermont,11,2019,38.3,12
Virginia,11,2019,51.8,36
Washington,11,2019,40.2,17
West Virginia,11,2019,48.5,13
Wisconsin,11,2019,36.6,14
Wyoming,11,2019,32.2,39
Alabama,12,2019,51.0,29
Arizona,12,2019,47.2,2
Arkansas,12,2019,46.0,20
California,12,2019,48.7,21
Colorado,12,2019,31.6,40
Connecticut,12,2019,34.9,22
Delaware,12,2019,41.8,41
Florida,12,2019,64.4,3
Georgia,12,2019,52.6,23
Idaho,12,2019,30.4,24
Illinois,12,2019,35.9,25
Indiana,12,2019,36.4,32
Iowa,12,2019,30.8,42
Kansas,12,2019,38.4,43
Kentucky,12,2019,41.6,18
Louisiana,12,2019,54.4,33
Maine,12,2019,26.2,15
Maryland,12,2019,40.8,0
Massachusetts,12,2019,34.0,30
Michigan,12,2019,29.6,4
Minnesota,12,2019,21.3,26
Mississippi,12,2019,50.5,8
Missouri,12,2019,39.6,37
Montana,12,2019,27.6,31
Nebraska,12,2019,32.7,9
Nevada,12,2019,37.5,1
New Hampshire,12,2019,28.1,44
New Jersey,12,2019,38.8,45
New Mexico,12,2019,40.4,34
New York,12,2019,30.0,10
North Carolina,12,2019,47.0,5
North Dakota,12,2019,21.1,35
Ohio,12,2019,36.8,6
Oklahoma,12,2019,44.7,27
Oregon,12,2019,37.4,47
Pennsylvania,12,2019,34.6,16
Rhode Island,12,2019,37.1,7
South Carolina,12,2019,50.6,11
South Dakota,12,2019,27.2,19
Tennessee,12,2019,44.7,46
Texas,12,2019,52.0,38
Utah,12,2019,33.6,28
Vermont,12,2019,26.3,12
Virginia,12,2019,42.3,36
Washington,12,2019,35.6,17
